ISSN,TITLE,TOT_DEGREE,TOT_ART
0066-4162,ANNUAL REVIEW OF ECOLOGY AND SYSTEMATICS,94,0
1742-9994,FRONTIERS IN ZOOLOGY,8,0
1742-5662,JOURNAL OF THE ROYAL SOCIETY INTERFACE,7,0
1063-6692,IEEE-ACM TRANSACTIONS ON NETWORKING,10,0
0888-8892,CONSERVATION BIOLOGY,70,0
1539-8285,JOURNAL OF CONSUMER HEALTH ON THE INTERNET,1,0
1361-8415,MEDICAL IMAGE ANALYSIS,318,0
0361-8609,AMERICAN JOURNAL OF HEMATOLOGY,13,0
0022-2143,JOURNAL OF LABORATORY AND CLINICAL MEDICINE,10,0
0959-2989,BIO-MEDICAL MATERIALS AND ENGINEERING,23,0
0929-8673,CURRENT MEDICINAL CHEMISTRY,105,0
0018-8646,IBM JOURNAL OF RESEARCH AND DEVELOPMENT,23,0
1535-1084,NEUROMOLECULAR MEDICINE,8,0
1045-9227,IEEE TRANSACTIONS ON NEURAL NETWORKS,270,0
0097-4943,COMPUTERS & MATHEMATICS WITH APPLICATIONS,12,0
1532-0626,CONCURRENCY AND COMPUTATION-PRACTICE & EXPERIENCE,30,0
1024-123X,MATHEMATICAL PROBLEMS IN ENGINEERING,52,0
1754-8403,DISEASE MODELS & MECHANISMS,23,0
0196-6553,AMERICAN JOURNAL OF INFECTION CONTROL,15,0
0025-6196,MAYO CLINIC PROCEEDINGS,32,0
1368-7646,DRUG RESISTANCE UPDATES,27,0
0022-1554,JOURNAL OF HISTOCHEMISTRY & CYTOCHEMISTRY,22,0
0014-4754,EXPERIENTIA,13,0
0005-2728,BIOCHIMICA ET BIOPHYSICA ACTA-BIOENERGETICS,26,0
1810-6838,BREATHE,1,0
1567-7818,NATURAL COMPUTING,27,0
2049-3002,CANCER & METABOLISM,1,0
0193-1857,AMERICAN JOURNAL OF PHYSIOLOGY-GASTROINTESTINAL AND LIVER PHYSIOLOGY,26,0
0891-5849,FREE RADICAL BIOLOGY AND MEDICINE,35,0
1567-2050,CURRENT ALZHEIMER RESEARCH,18,0
1552-5260,ALZHEIMERS & DEMENTIA,52,0
0011-4642,CZECHOSLOVAK MATHEMATICAL JOURNAL,8,0
1387-2877,JOURNAL OF ALZHEIMERS DISEASE,52,0
1663-4365,FRONTIERS IN AGING NEUROSCIENCE,20,0
2213-1582,NEUROIMAGE-CLINICAL,43,0
0953-4180,BEHAVIOURAL NEUROLOGY,7,0
1532-0464,JOURNAL OF BIOMEDICAL INFORMATICS,479,0
2314-6133,BIOMED RESEARCH INTERNATIONAL,155,0
1472-6947,BMC MEDICAL INFORMATICS AND DECISION MAKING,60,0
1431-6730,BIOLOGICAL CHEMISTRY,24,0
0269-8889,KNOWLEDGE ENGINEERING REVIEW,20,0
1386-5056,INTERNATIONAL JOURNAL OF MEDICAL INFORMATICS,140,0
0952-3499,JOURNAL OF MOLECULAR RECOGNITION,37,0
0924-669X,APPLIED INTELLIGENCE,37,0
0925-4927,PSYCHIATRY RESEARCH-NEUROIMAGING,21,0
0300-9564,JOURNAL OF NEURAL TRANSMISSION,18,0
1176-9351,CANCER INFORMATICS,9,0
1050-4648,FISH & SHELLFISH IMMUNOLOGY,10,0
0023-6837,LABORATORY INVESTIGATION,27,0
1573-4099,CURRENT COMPUTER-AIDED DRUG DESIGN,61,0
1040-9238,CRITICAL REVIEWS IN BIOCHEMISTRY AND MOLECULAR BIOLOGY,38,0
1049-5258,ADVANCES IN NEURAL INFORMATION PROCESSING SYSTEMS 12,83,0
1198-743X,CLINICAL MICROBIOLOGY AND INFECTION,37,0
0300-8584,MEDICAL MICROBIOLOGY AND IMMUNOLOGY,6,0
0022-202X,JOURNAL OF INVESTIGATIVE DERMATOLOGY,59,0
0169-409X,ADVANCED DRUG DELIVERY REVIEWS,126,0
0095-9782,JOURNAL OF SOLUTION CHEMISTRY,2,0
1389-2029,CURRENT GENOMICS,51,0
1939-3792,AUTISM RESEARCH,6,0
0939-4451,AMINO ACIDS,173,0
1664-462X,FRONTIERS IN PLANT SCIENCE,60,0
0166-218X,DISCRETE APPLIED MATHEMATICS,104,0
1876-1623(print),BIOMOLECULAR MODELLING AND SIMULATIONS,11,0
0340-5354,JOURNAL OF NEUROLOGY,33,0
0169-5002,LUNG CANCER,41,0
0723-2020,SYSTEMATIC AND APPLIED MICROBIOLOGY,12,0
0960-8524,BIORESOURCE TECHNOLOGY,46,0
1868-9256,JOURNAL OF HEMATOPATHOLOGY,1,0
0887-6924,LEUKEMIA,55,0
0145-305X,DEVELOPMENTAL AND COMPARATIVE IMMUNOLOGY,27,0
0070-217X,"HIGH-DIMENSIONAL SINGLE CELL ANALYSIS: MASS CYTOMETRY, MULTI-PARAMETRIC FLOW CYTOMETRY AND BIOINFORMATIC TECHNIQUES",24,0
0021-8812,JOURNAL OF ANIMAL SCIENCE,48,0
0951-4198,RAPID COMMUNICATIONS IN MASS SPECTROMETRY,20,0
0003-4800,ANNALS OF HUMAN GENETICS,166,0
2168-2356,IEEE DESIGN & TEST,1,0
0097-5397,SIAM JOURNAL ON COMPUTING,98,0
0305-0548,COMPUTERS & OPERATIONS RESEARCH,43,0
1079-2082,AMERICAN JOURNAL OF HEALTH-SYSTEM PHARMACY,11,0
1570-9639,BIOCHIMICA ET BIOPHYSICA ACTA-PROTEINS AND PROTEOMICS,51,0
1543-592X,ANNUAL REVIEW OF ECOLOGY EVOLUTION AND SYSTEMATICS,38,0
0165-0327,JOURNAL OF AFFECTIVE DISORDERS,38,0
0035-9254,JOURNAL OF THE ROYAL STATISTICAL SOCIETY SERIES C-APPLIED STATISTICS,450,0
0163-4992,CELL BIOPHYSICS,6,0
0952-5041,JOURNAL OF MOLECULAR ENDOCRINOLOGY,18,0
0885-2308,COMPUTER SPEECH AND LANGUAGE,17,0
1389-4501,CURRENT DRUG TARGETS,26,0
0390-6078,HAEMATOLOGICA-THE HEMATOLOGY JOURNAL,25,0
1394-195X,MALAYSIAN JOURNAL OF MEDICAL SCIENCE,1,0
0077-8923 (ISSN print),NEUROPROTECTIVE AGENTS,9,0
0090-6778,IEEE TRANSACTIONS ON COMMUNICATIONS,20,0
1478-3223,LIVER INTERNATIONAL,14,0
1436-2228,MARINE BIOTECHNOLOGY,10,0
0932-5026,STATISTICAL PAPERS,32,0
0176-4276,CONSTRUCTIVE APPROXIMATION,11,0
1471-2237,BMC STRUCTURAL BIOLOGY,33,0
1007-0214,TSINGHUA SCIENCE AND TECHNOLOGY,7,0
1087-0571,JOURNAL OF BIOMOLECULAR SCREENING,42,0
0724-8741,PHARMACEUTICAL RESEARCH,105,0
0008-6215,CARBOHYDRATE RESEARCH,14,0
0793-0135,REVIEWS IN ANALYTICAL CHEMISTRY,1,0
0340-6245,THROMBOSIS AND HAEMOSTASIS,50,0
0340-2061,ANATOMY AND EMBRYOLOGY,11,0
0306-4379,INFORMATION SYSTEMS,21,0
0163-3864,JOURNAL OF NATURAL PRODUCTS,41,0
0739-1102,JOURNAL OF BIOMOLECULAR STRUCTURE & DYNAMICS,135,0
0899-1987,MOLECULAR CARCINOGENESIS,15,0
1054-3406,JOURNAL OF BIOPHARMACEUTICAL STATISTICS,330,0
1471-2180,BMC MICROBIOLOGY,53,0
0002-9122,AMERICAN JOURNAL OF BOTANY,53,0
1340-2838,DNA RESEARCH,49,0
2326-6066,CANCER IMMUNOLOGY RESEARCH,6,0
0009-9120,CLINICAL BIOCHEMISTRY,13,0
0022-1503,JOURNAL OF HEREDITY,42,0
0003-2697,ANALYTICAL BIOCHEMISTRY,180,0
1942-0862,MABS,19,0
0167-7012,JOURNAL OF MICROBIOLOGICAL METHODS,29,0
0065-2660,"GENETIC DISSECTION OF COMPLEX TRAITS, 2ND EDITION",14,0
0040-6031,THERMOCHIMICA ACTA,14,0
0065-2458,"ADVANCES IN COMPUTERS, VOL. 60: INFORMATION SECURITY",3,0
0706-7437,CANADIAN JOURNAL OF PSYCHIATRY-REVUE CANADIENNE DE PSYCHIATRIE,9,0
0955-3002,INTERNATIONAL JOURNAL OF RADIATION BIOLOGY,24,0
1570-1646,CURRENT PROTEOMICS,23,0
1000-9000,JOURNAL OF COMPUTER SCIENCE AND TECHNOLOGY,17,0
0065-3233(print),"FIBROUS PROTEINS: COILED-COILS, COLLAGEN AND ELASTOMERS",1,0
0090-1229,CLINICAL IMMUNOLOGY AND IMMUNOPATHOLOGY,5,0
1664-2392,FRONTIERS IN ENDOCRINOLOGY,5,0
1110-7243,JOURNAL OF BIOMEDICINE AND BIOTECHNOLOGY,60,0
1559-128X,APPLIED OPTICS,16,0
0098-5589,IEEE TRANSACTIONS ON SOFTWARE ENGINEERING,5,0
0301-4851,MOLECULAR BIOLOGY REPORTS,26,0
1528-7394,JOURNAL OF TOXICOLOGY AND ENVIRONMENTAL HEALTH-PART A-CURRENT ISSUES,10,0
0022-1759,JOURNAL OF IMMUNOLOGICAL METHODS,39,0
1757-7004,WILEY INTERDISCIPLINARY REVIEWS-RNA,21,0
0005-2736,BIOCHIMICA ET BIOPHYSICA ACTA-BIOMEMBRANES,38,0
0302-766X,CELL AND TISSUE RESEARCH,21,0
0730-2312,JOURNAL OF CELLULAR BIOCHEMISTRY,59,0
0882-8156,WEATHER AND FORECASTING,7,0
0016-6723,GENETICS RESEARCH,57,0
0003-9950,ARCHIVES OF OPHTHALMOLOGY,50,0
1045-9219,IEEE TRANSACTIONS ON PARALLEL AND DISTRIBUTED SYSTEMS,24,0
1568-1637,AGEING RESEARCH REVIEWS,14,0
0022-3263,JOURNAL OF ORGANIC CHEMISTRY,75,0
2046-1682,BMC BIOPHYSICS,12,0
0006-3223,BIOLOGICAL PSYCHIATRY,123,0
1476-0584,EXPERT REVIEW OF VACCINES,23,0
0143-4004,PLACENTA,9,0
0272-2712,CLINICS IN LABORATORY MEDICINE,5,0
0004-3591,ARTHRITIS AND RHEUMATISM,79,0
1940-5901,INTERNATIONAL JOURNAL OF CLINICAL AND EXPERIMENTAL MEDICINE,11,0
1939-1404,IEEE JOURNAL OF SELECTED TOPICS IN APPLIED EARTH OBSERVATIONS AND REMOTE SENSING,11,0
1550-4786,2009 9TH IEEE INTERNATIONAL CONFERENCE ON DATA MINING,22,0
0032-0781,PLANT AND CELL PHYSIOLOGY,60,0
1942-325X,CIRCULATION-CARDIOVASCULAR GENETICS,40,0
1474-1733,NATURE REVIEWS IMMUNOLOGY,122,0
1359-0294,CURRENT OPINION IN COLLOID & INTERFACE SCIENCE,12,0
1424-6074(print),PROGRESS IN FISH VACCINOLOGY,2,0
0024-4066,BIOLOGICAL JOURNAL OF THE LINNEAN SOCIETY,39,0
0748-3007,CLADISTICS,34,0
1935-7524,ELECTRONIC JOURNAL OF STATISTICS,201,0
1933-6934,FLY,13,0
0266-7061,COMPUTER APPLICATIONS IN THE BIOSCIENCES,129,0
0960-7412,PLANT JOURNAL,132,0
0167-5699,IMMUNOLOGY TODAY,19,0
0741-5400,JOURNAL OF LEUKOCYTE BIOLOGY,34,0
0967-5868,JOURNAL OF CLINICAL NEUROSCIENCE,13,0
1570-0232,JOURNAL OF CHROMATOGRAPHY B-ANALYTICAL TECHNOLOGIES IN THE BIOMEDICAL AND LIFE SCIENCES,13,0
0161-5890,MOLECULAR IMMUNOLOGY,31,0
0002-9165,AMERICAN JOURNAL OF CLINICAL NUTRITION,106,0
0145-2126,LEUKEMIA RESEARCH,18,0
0167-7152,STATISTICS & PROBABILITY LETTERS,295,0
0968-4328,MICRON,13,0
0196-5212,SIAM JOURNAL ON ALGEBRAIC AND DISCRETE METHODS,10,0
1861-6410,INTERNATIONAL JOURNAL OF COMPUTER ASSISTED RADIOLOGY AND SURGERY,48,0
1089-778X,IEEE TRANSACTIONS ON EVOLUTIONARY COMPUTATION,150,0
1195-9479,CANADIAN JOURNAL OF UROLOGY,2,0
0960-9776,BREAST,5,0
2165-0497,MICROBIOLOGY SPECTRUM,2,0
2156-1125,2010 IEEE INTERNATIONAL CONFERENCE ON BIOINFORMATICS AND BIOMEDICINE,75,0
0040-1706,TECHNOMETRICS,458,0
1560-7917,EUROSURVEILLANCE,20,0
1472-8222,EXPERT OPINION ON THERAPEUTIC TARGETS,21,0
1674-1056,CHINESE PHYSICS B,27,0
1936-1327,"ANNUAL REVIEW OF ANALYTICAL CHEMISTRY, VOL 6",2,0
1046-6673,JOURNAL OF THE AMERICAN SOCIETY OF NEPHROLOGY,64,0
1044-0305,JOURNAL OF THE AMERICAN SOCIETY FOR MASS SPECTROMETRY,25,0
1536-2310,OMICS-A JOURNAL OF INTEGRATIVE BIOLOGY,65,0
1471-4906,TRENDS IN IMMUNOLOGY,49,0
0022-3166,JOURNAL OF NUTRITION,56,0
0343-8651,CURRENT MICROBIOLOGY,12,0
0300-5526,INTERVIROLOGY,14,0
0277-786X,BIOMEDICAL NANOTECHNOLOGY ARCHITECTURES AND APPLICATIONS,152,0
0952-7915,CURRENT OPINION IN IMMUNOLOGY,42,0
1615-9853,PROTEOMICS,161,0
1746-1596,DIAGNOSTIC PATHOLOGY,12,0
1179-1349,CLINICAL EPIDEMIOLOGY,2,0
0306-0012,CHEMICAL SOCIETY REVIEWS,83,0
1042-8194,LEUKEMIA & LYMPHOMA,14,0
0022-0957,JOURNAL OF EXPERIMENTAL BOTANY,102,0
0004-6256,ASTRONOMICAL JOURNAL,5,0
0020-3157,ANNALS OF THE INSTITUTE OF STATISTICAL MATHEMATICS,104,0
2376-4066,2013 IEEE GLOBAL CONFERENCE ON SIGNAL AND INFORMATION PROCESSING (GLOBALSIP),5,0
0165-2427,VETERINARY IMMUNOLOGY AND IMMUNOPATHOLOGY,7,0
1932-1864,STATISTICAL ANALYSIS AND DATA MINING,8,0
0011-183X,CROP SCIENCE,34,0
2168-6149,JAMA NEUROLOGY,12,0
0950-222X,EYE,19,0
2210-7762,CANCER GENETICS,1,0
0091-7451,COLD SPRING HARBOR SYMPOSIA ON QUANTITATIVE BIOLOGY,40,0
0029-6643,NUTRITION REVIEWS,5,0
1175-5326,ZOOTAXA,11,0
1741-427X,EVIDENCE-BASED COMPLEMENTARY AND ALTERNATIVE MEDICINE,16,0
0018-9162,COMPUTER,67,0
1641-876X,INTERNATIONAL JOURNAL OF APPLIED MATHEMATICS AND COMPUTER SCIENCE,16,0
2326-5191,ARTHRITIS & RHEUMATOLOGY,7,0
0091-3057,PHARMACOLOGY BIOCHEMISTRY AND BEHAVIOR,12,0
0923-2508,RESEARCH IN MICROBIOLOGY,23,0
0022-1112,JOURNAL OF FISH BIOLOGY,22,0
1750-1911,EPIGENOMICS,17,0
2210-9838,IUTAM SYMPOSIUM ON TOPOLOGICAL FLUID DYNAMICS: THEORY AND APPLICATIONS,2,0
0925-5710,INTERNATIONAL JOURNAL OF HEMATOLOGY,7,0
0016-7363,GEOGRAPHICAL ANALYSIS,8,0
0039-7989,SYSTEMATIC ZOOLOGY,93,0
0036-1410,SIAM JOURNAL ON MATHEMATICAL ANALYSIS,274,0
0957-4174,EXPERT SYSTEMS WITH APPLICATIONS,451,0
0021-9673,JOURNAL OF CHROMATOGRAPHY,45,0
0027-3171,MULTIVARIATE BEHAVIORAL RESEARCH,76,0
0889-1591,BRAIN BEHAVIOR AND IMMUNITY,10,0
2157-1422,COLD SPRING HARBOR PERSPECTIVES IN MEDICINE,30,0
1536-1241,IEEE TRANSACTIONS ON NANOBIOSCIENCE,124,0
1466-5026,INTERNATIONAL JOURNAL OF SYSTEMATIC AND EVOLUTIONARY MICROBIOLOGY,47,0
1017-0405,STATISTICA SINICA,691,0
1741-0126,PROTEIN ENGINEERING DESIGN & SELECTION,61,0
0004-5411,JOURNAL OF THE ACM,98,0
0931-041X,PEDIATRIC NEPHROLOGY,13,0
0049-1241,SOCIOLOGICAL METHODS & RESEARCH,46,0
1527-8204,"ANNUAL REVIEW OF GENOMICS AND HUMAN GENETICS, VOL 16",68,0
1568-4946,APPLIED SOFT COMPUTING,226,0
1472-6939,BMC MEDICAL ETHICS,2,0
0250-7005,ANTICANCER RESEARCH,56,0
1175-2203,AMERICAN JOURNAL OF PHARMACOGENOMICS,1,0
0044-8486,AQUACULTURE,18,0
1058-0468,JOURNAL OF ASSISTED REPRODUCTION AND GENETICS,3,0
1944-3277,STANDARDS IN GENOMIC SCIENCES,19,0
0167-4412,PLANT MOLECULAR BIOLOGY,69,0
1535-9778,EUKARYOTIC CELL,34,0
0001-706X,ACTA TROPICA,49,0
1367-5435,JOURNAL OF INDUSTRIAL MICROBIOLOGY & BIOTECHNOLOGY,16,0
0047-2689,JOURNAL OF PHYSICAL AND CHEMICAL REFERENCE DATA,8,0
0039-0402,STATISTICA NEERLANDICA,44,0
1557-4679,INTERNATIONAL JOURNAL OF BIOSTATISTICS,106,0
0168-1176,INTERNATIONAL JOURNAL OF MASS SPECTROMETRY AND ION PROCESSES,1,0
0171-5216,JOURNAL OF CANCER RESEARCH AND CLINICAL ONCOLOGY,18,0
0022-1317,JOURNAL OF GENERAL VIROLOGY,112,0
0959-6658,GLYCOBIOLOGY,15,0
1094-3420,INTERNATIONAL JOURNAL OF HIGH PERFORMANCE COMPUTING APPLICATIONS,9,0
1754-6834,BIOTECHNOLOGY FOR BIOFUELS,10,0
2165-8102(print),"ANNUAL REVIEW OF ANIMAL BIOSCIENCES, VOL 3",1,0
0362-028X,JOURNAL OF FOOD PROTECTION,9,0
1477-0520,ORGANIC & BIOMOLECULAR CHEMISTRY,62,0
0941-0643,NEURAL COMPUTING & APPLICATIONS,73,0
0166-0462,REGIONAL SCIENCE AND URBAN ECONOMICS,3,0
1931-7557,BRAIN IMAGING AND BEHAVIOR,22,0
1552-4825,AMERICAN JOURNAL OF MEDICAL GENETICS PART A,17,0
0360-0300,ACM COMPUTING SURVEYS,82,0
1467-7644,PLANT BIOTECHNOLOGY JOURNAL,15,0
0893-3952,MODERN PATHOLOGY,27,0
1476-9271,COMPUTATIONAL BIOLOGY AND CHEMISTRY,204,0
1389-2037,CURRENT PROTEIN & PEPTIDE SCIENCE,69,0
0022-2593,JOURNAL OF MEDICAL GENETICS,64,0
1479-5876,JOURNAL OF TRANSLATIONAL MEDICINE,35,0
1133-0686,TEST,71,0
0040-5752,THEORETICAL AND APPLIED GENETICS,74,0
1465-9905,ARTHRITIS RESEARCH & THERAPY,4,0
0047-259X,JOURNAL OF MULTIVARIATE ANALYSIS,392,0
1752-153X,CHEMISTRY CENTRAL JOURNAL,22,0
1535-7414,ALCOHOL RESEARCH-CURRENT REVIEWS,8,0
0340-6717,HUMAN GENETICS,143,0
0269-2139,PROTEIN ENGINEERING,180,0
1663-9812,FRONTIERS IN PHARMACOLOGY,15,0
1067-5027,JOURNAL OF THE AMERICAN MEDICAL INFORMATICS ASSOCIATION,463,0
0890-8567,JOURNAL OF THE AMERICAN ACADEMY OF CHILD AND ADOLESCENT PSYCHIATRY,26,0
2044-6055,BMJ OPEN,24,0
0179-5376,DISCRETE & COMPUTATIONAL GEOMETRY,15,0
0013-1644,EDUCATIONAL AND PSYCHOLOGICAL MEASUREMENT,79,0
2041-2649,BRIEFINGS IN FUNCTIONAL GENOMICS,37,0
0885-7156,POWDER DIFFRACTION,1,0
0005-2086,AVIAN DISEASES,11,0
0026-9247,MONATSHEFTE FUR CHEMIE,35,0
1420-3049,MOLECULES,93,0
1530-9312,COMPUTATIONAL LINGUISTICS,2,0
2213-6711,STEM CELL REPORTS,4,0
1478-6354,ARTHRITIS RESEARCH & THERAPY,22,0
1044-5323,SEMINARS IN IMMUNOLOGY,19,0
0028-646X,NEW PHYTOLOGIST,107,0
0340-1022(print),"SIALOGLYCO CHEMISTRY AND BIOLOGY I: BIOSYNTHESIS, STRUCTURAL DIVERSITY AND SIALOGLYCOPATHOLOGIES",1,0
0168-1702,VIRUS RESEARCH,42,0
2045-3701,CELL AND BIOSCIENCE,5,0
0160-6689,JOURNAL OF CLINICAL PSYCHIATRY,15,0
1359-4184,MOLECULAR PSYCHIATRY,93,0
0167-8655,PATTERN RECOGNITION LETTERS,316,0
0003-2654,ANALYST,18,0
1350-7265,BERNOULLI,141,0
0065-2296(print),METABOLOMICS COMING OF AGE WITH ITS TECHNOLOGICAL DIVERSITY,1,0
2041-6520,CHEMICAL SCIENCE,16,0
0090-0036,AMERICAN JOURNAL OF PUBLIC HEALTH,81,0
1752-9921,JOURNAL OF PLANT ECOLOGY,1,0
2059-7983,ACTA CRYSTALLOGRAPHICA SECTION D-STRUCTURAL BIOLOGY,6,0
0066-4804,ANTIMICROBIAL AGENTS AND CHEMOTHERAPY,209,0
0033-2917,PSYCHOLOGICAL MEDICINE,28,0
1471-2172,BMC IMMUNOLOGY,9,0
0097-8485,COMPUTERS & CHEMISTRY,50,0
0169-2070,INTERNATIONAL JOURNAL OF FORECASTING,19,0
0108-7673,ACTA CRYSTALLOGRAPHICA,30,0
1676-5680,GENETICS AND MOLECULAR RESEARCH,28,0
0271-4302,2010 IEEE INTERNATIONAL SYMPOSIUM ON CIRCUITS AND SYSTEMS,24,0
1465-542X,BREAST CANCER RESEARCH,52,0
1947-5535,BIOPRESERVATION AND BIOBANKING,10,0
1041-4347,IEEE TRANSACTIONS ON KNOWLEDGE AND DATA ENGINEERING,218,0
2040-2503,MEDCHEMCOMM,38,0
0747-7171,JOURNAL OF SYMBOLIC COMPUTATION,18,0
1526-954X,GENESIS,10,0
2073-4859,R JOURNAL,24,0
0140-7775,JOURNAL OF FISH DISEASES,7,0
0999-193X,GENETICS SELECTION EVOLUTION,40,0
0020-7713,INTERNATIONAL JOURNAL OF SYSTEMATIC BACTERIOLOGY,21,0
1931-5244,TRANSLATIONAL RESEARCH,7,0
1531-6912,COMPARATIVE AND FUNCTIONAL GENOMICS,30,0
1080-0549,CLINICAL REVIEWS IN ALLERGY & IMMUNOLOGY,4,0
0021-9584,JOURNAL OF CHEMICAL EDUCATION,25,0
0943-4062,COMPUTATIONAL STATISTICS,89,0
1999-4915,VIRUSES-BASEL,51,0
0319-5724,CANADIAN JOURNAL OF STATISTICS-REVUE CANADIENNE DE STATISTIQUE,248,0
2379-5077,MSYSTEMS,6,0
1055-7903,MOLECULAR PHYLOGENETICS AND EVOLUTION,121,0
0926-9630,EHEALTH BEYOND THE HORIZON - GET IT THERE,125,0
1931-3128,CELL HOST & MICROBE,46,0
1078-1439,UROLOGIC ONCOLOGY-SEMINARS AND ORIGINAL INVESTIGATIONS,7,0
1933-6896,PRION,7,0
0929-8665,PROTEIN AND PEPTIDE LETTERS,164,0
0360-8352,COMPUTERS & INDUSTRIAL ENGINEERING,17,0
0277-7037,MASS SPECTROMETRY REVIEWS,9,0
0218-4885,INTERNATIONAL JOURNAL OF UNCERTAINTY FUZZINESS AND KNOWLEDGE-BASED SYSTEMS,12,0
1471-4914,TRENDS IN MOLECULAR MEDICINE,50,0
1056-8719,JOURNAL OF PHARMACOLOGICAL AND TOXICOLOGICAL METHODS,20,0
0035-8711,MONTHLY NOTICES OF THE ROYAL ASTRONOMICAL SOCIETY,16,0
1687-6180,EURASIP JOURNAL ON ADVANCES IN SIGNAL PROCESSING,13,0
2374-2437,JAMA ONCOLOGY,2,0
0146-6615,JOURNAL OF MEDICAL VIROLOGY,34,0
0954-6820,JOURNAL OF INTERNAL MEDICINE,29,0
0960-0760,JOURNAL OF STEROID BIOCHEMISTRY AND MOLECULAR BIOLOGY,20,0
0192-253X,DEVELOPMENTAL GENETICS,3,0
0093-7754,SEMINARS IN ONCOLOGY,18,0
1048-5252,JOURNAL OF NONPARAMETRIC STATISTICS,68,0
0957-5820,PROCESS SAFETY AND ENVIRONMENTAL PROTECTION,4,0
0951-8320,RELIABILITY ENGINEERING & SYSTEM SAFETY,50,0
1660-3397,MARINE DRUGS,15,0
1049-3301,ACM TRANSACTIONS ON MODELING AND COMPUTER SIMULATION,7,0
1364-8152,ENVIRONMENTAL MODELLING & SOFTWARE,32,0
2314-436X,INTERNATIONAL JOURNAL OF GENOMICS,6,0
0940-5429,ACTA DIABETOLOGICA,4,0
1671-4083,ACTA PHARMACOLOGICA SINICA,35,0
0732-0582(print),ANNUAL REVIEW OF IMMUNOLOGY VOL 33,10,0
2157-1724,KIDNEY INTERNATIONAL SUPPLEMENTS,1,0
1940-6207,CANCER PREVENTION RESEARCH,10,0
0094-2405,MEDICAL PHYSICS,312,0
1759-5029,NATURE REVIEWS ENDOCRINOLOGY,12,0
1545-4576,OLIGONUCLEOTIDES,1,0
1056-9103,INFECTIOUS DISEASES IN CLINICAL PRACTICE,1,0
1572-3887,PROTEIN JOURNAL,14,0
0717-3458,ELECTRONIC JOURNAL OF BIOTECHNOLOGY,2,0
1552-4949,CYTOMETRY PART B-CLINICAL CYTOMETRY,8,0
1355-8145,CELL STRESS & CHAPERONES,8,0
1462-3994,EXPERT REVIEWS IN MOLECULAR MEDICINE,7,0
0004-069X,ARCHIVUM IMMUNOLOGIAE ET THERAPIAE EXPERIMENTALIS,3,0
0369-8114,PATHOLOGIE BIOLOGIE,4,0
0938-8990,MAMMALIAN GENOME,53,0
0893-5785,PIGMENT CELL RESEARCH,3,0
1138-7548,JOURNAL OF PHYSIOLOGY AND BIOCHEMISTRY,5,0
1751-2972,JOURNAL OF DIGESTIVE DISEASES,1,0
0011-9059,INTERNATIONAL JOURNAL OF DERMATOLOGY,7,0
1083-589X,ELECTRONIC COMMUNICATIONS IN PROBABILITY,8,0
1107-3756,INTERNATIONAL JOURNAL OF MOLECULAR MEDICINE,19,0
2218-1989,METABOLITES,4,0
0002-953X,AMERICAN JOURNAL OF PSYCHIATRY,68,0
0219-1377,KNOWLEDGE AND INFORMATION SYSTEMS,52,0
0580-9517,"YEAST GENE ANALYSIS, SECOND EDITION",1,0
0028-2685,NEOPLASMA,7,0
0260-8774,JOURNAL OF FOOD ENGINEERING,8,0
1687-5281,EURASIP JOURNAL ON IMAGE AND VIDEO PROCESSING,6,0
1748-0132,NANO TODAY,6,0
0090-8258,GYNECOLOGIC ONCOLOGY,47,0
0733-9399,JOURNAL OF ENGINEERING MECHANICS,10,0
0022-4790,JOURNAL OF SURGICAL ONCOLOGY,17,0
0939-5555,ANNALS OF HEMATOLOGY,7,0
0960-3085,FOOD AND BIOPRODUCTS PROCESSING,4,0
0968-0896,BIOORGANIC & MEDICINAL CHEMISTRY,370,0
1792-0981,EXPERIMENTAL AND THERAPEUTIC MEDICINE,5,0
1615-7591,BIOPROCESS AND BIOSYSTEMS ENGINEERING,14,0
1225-8687,JOURNAL OF BIOCHEMISTRY AND MOLECULAR BIOLOGY,10,0
1177-1062,MOLECULAR DIAGNOSIS & THERAPY,5,0
1011-6842,ACTA CARDIOLOGICA SINICA,2,0
1051-4651,2014 22ND INTERNATIONAL CONFERENCE ON PATTERN RECOGNITION (ICPR),36,0
1619-7070,EUROPEAN JOURNAL OF NUCLEAR MEDICINE AND MOLECULAR IMAGING,30,0
2166-2525,SIAM-ASA JOURNAL ON UNCERTAINTY QUANTIFICATION,5,0
0896-8411,JOURNAL OF AUTOIMMUNITY,19,0
1615-9306,JOURNAL OF SEPARATION SCIENCE,7,0
0901-9928,PHARMACOLOGY & TOXICOLOGY,3,0
1687-1499,EURASIP JOURNAL ON WIRELESS COMMUNICATIONS AND NETWORKING,4,0
1863-2297,SEMINARS IN IMMUNOPATHOLOGY,8,0
0748-6642,PHYSIOLOGICAL CHEMISTRY AND PHYSICS AND MEDICAL NMR,2,0
1549-3296,JOURNAL OF BIOMEDICAL MATERIALS RESEARCH PART A,34,0
0895-7061,AMERICAN JOURNAL OF HYPERTENSION,39,0
1521-6543,IUBMB LIFE,36,0
0002-9270,AMERICAN JOURNAL OF GASTROENTEROLOGY,31,0
0916-8532,IEICE TRANSACTIONS ON INFORMATION AND SYSTEMS,14,0
