ISSN,TITLE,CITED_OUT,CITED_IN,TOT_ART
Genes Dev.,Genes Dev.,0,1,0
1550-7416,AAPS JOURNAL,0,1,0
0169-5002,LUNG CANCER,0,3,0
1528-7394,JOURNAL OF TOXICOLOGY AND ENVIRONMENTAL HEALTH-PART A-CURRENT ISSUES,0,1,0
1664-042X,FRONTIERS IN PHYSIOLOGY,0,1,0
0920-654X,JOURNAL OF COMPUTER-AIDED MOLECULAR DESIGN,0,1,0
0891-5849,FREE RADICAL BIOLOGY AND MEDICINE,0,1,0
1474-1776,NATURE REVIEWS DRUG DISCOVERY,0,3,0
0378-1119,GENE,0,10,0
0171-9335,EUROPEAN JOURNAL OF CELL BIOLOGY,0,1,0
0739-1102,JOURNAL OF BIOMOLECULAR STRUCTURE & DYNAMICS,0,1,0
0885-3177,PANCREAS,0,2,0
0022-2623,JOURNAL OF MEDICINAL CHEMISTRY,0,1,0
1611-2156,EXCLI JOURNAL,0,1,0
0270-7306,MOLECULAR AND CELLULAR BIOLOGY,0,13,0
1471-4892,CURRENT OPINION IN PHARMACOLOGY,0,1,0
1549-9596,JOURNAL OF CHEMICAL INFORMATION AND MODELING,0,2,0
International Archives of Bioscience,International Archives of Bioscience,0,1,0
Online J. Bioinform,Online J. Bioinform,0,1,0
J. Gastrointest. Oncol.,J. Gastrointest. Oncol.,0,1,0
1044-579X,SEMINARS IN CANCER BIOLOGY,0,1,0
0945-6317,VIRCHOWS ARCHIV,0,1,0
1054-3406,JOURNAL OF BIOPHARMACEUTICAL STATISTICS,0,6,0
1568-0266,CURRENT TOPICS IN MEDICINAL CHEMISTRY,0,1,0
1832-4274,TWIN RESEARCH AND HUMAN GENETICS,0,3,0
0167-8655,PATTERN RECOGNITION LETTERS,0,5,0
2326-8298,"ANNUAL REVIEW OF STATISTICS AND ITS APPLICATION, VOL 1",0,2,0
"STATISTICS FOR HIGH-DIMENSIONAL DATA: METHODS, THEORY AND APPLICATIONS","STATISTICS FOR HIGH-DIMENSIONAL DATA: METHODS, THEORY AND APPLICATIONS",0,3,0
SOCIAL SCI RES NETWO,SOCIAL SCI RES NETWO,0,1,0
arXiv preprint arXiv:14104803,arXiv preprint arXiv:14104803,0,1,0
Royal Society Statistical Society Series A,Royal Society Statistical Society Series A,0,1,0
J Bus Econ Stat,J Bus Econ Stat,0,2,0
1359-4184,MOLECULAR PSYCHIATRY,0,3,0
0047-259X,JOURNAL OF MULTIVARIATE ANALYSIS,0,17,0
Available at arXiv:1301.7161,Available at arXiv:1301.7161,0,1,0
0890-5401,INFORMATION AND COMPUTATION,0,1,0
1744-9081,BEHAVIORAL AND BRAIN FUNCTIONS,0,1,0
0306-7734,INTERNATIONAL STATISTICAL REVIEW,0,6,0
1868-8071,INTERNATIONAL JOURNAL OF MACHINE LEARNING AND CYBERNETICS,0,1,0
Proceedings of ICML,Proceedings of ICML,0,1,0
J. Am. Stat. Assoc.,J. Am. Stat. Assoc.,0,3,0
0302-9743,"PATTERN RECOGNITION AND IMAGE ANALYSIS, PROCEEDINGS",0,14,0
1535-6108,CANCER CELL,0,16,0
Tech rep,Tech rep,0,1,0
J Data Sci,J Data Sci,0,1,0
Practical predictive analytics and decision systems for medicine,Practical predictive analytics and decision systems for medicine,0,1,0
Case Studies Bus. Ind. Gov. Stat.,Case Studies Bus. Ind. Gov. Stat.,0,1,0
Nat Biotechnol,Nat Biotechnol,0,2,0
Nat. Biotechnol.,Nat. Biotechnol.,0,2,0
0017-5749,GUT,0,5,0
0300-5771,INTERNATIONAL JOURNAL OF EPIDEMIOLOGY,0,15,0
0001-8678,ADVANCES IN APPLIED PROBABILITY,0,5,0
0002-953X,AMERICAN JOURNAL OF PSYCHIATRY,0,4,0
1369-5274,CURRENT OPINION IN MICROBIOLOGY,0,3,0
Advances in neural information processing systems,Advances in neural information processing systems,0,1,0
NEISSERIA: MOLECULAR MECHANISMS OF PATHOGENESIS,NEISSERIA: MOLECULAR MECHANISMS OF PATHOGENESIS,0,1,0
Advances in Neural Information Processing Systems,Advances in Neural Information Processing Systems,0,1,0
Math. Mag.,Math. Mag.,0,1,0
0950-382X,MOLECULAR MICROBIOLOGY,0,1,0
2235-2988,FRONTIERS IN CELLULAR AND INFECTION MICROBIOLOGY,0,1,0
1052-6234,SIAM JOURNAL ON OPTIMIZATION,0,1,0
2050-1242,NETWORK SCIENCE,0,1,0
0039-0402,STATISTICA NEERLANDICA,0,2,0
Sherris Medical Microbiology,Sherris Medical Microbiology,0,1,0
r package version 1.2.0,r package version 1.2.0,0,1,0
BMC Syst. Biol.,BMC Syst. Biol.,0,3,0
0012-186X,DIABETOLOGIA,0,1,0
1471-2172,BMC IMMUNOLOGY,0,1,0
1471-2458,BMC PUBLIC HEALTH,0,1,0
0340-5761,ARCHIVES OF TOXICOLOGY,0,2,0
0143-3334,CARCINOGENESIS,0,2,0
0004-3591,ARTHRITIS AND RHEUMATISM,0,1,0
0016-5085,GASTROENTEROLOGY,0,3,0
0012-9658,ECOLOGY,0,2,0
1477-7525,HEALTH AND QUALITY OF LIFE OUTCOMES,0,1,0
Technical Report,Technical Report,0,14,0
2151-464X,ARTHRITIS CARE & RESEARCH,0,1,0
2073-4859,R JOURNAL,0,2,0
0041-008X,TOXICOLOGY AND APPLIED PHARMACOLOGY,0,4,0
0923-7534,ANNALS OF ONCOLOGY,0,3,0
Festschrift for Lucien Le Cam,Festschrift for Lucien Le Cam,0,1,0
1559-2294,EPIGENETICS,0,9,0
1529-2908,NATURE IMMUNOLOGY,0,2,0
0022-1007,JOURNAL OF EXPERIMENTAL MEDICINE,0,4,0
0145-2126,LEUKEMIA RESEARCH,0,1,0
0887-6924,LEUKEMIA,0,3,0
0027-3171,MULTIVARIATE BEHAVIORAL RESEARCH,0,3,0
0021-9150,ATHEROSCLEROSIS,0,2,0
0300-8177,MOLECULAR AND CELLULAR BIOCHEMISTRY,0,2,0
1550-4131,CELL METABOLISM,0,2,0
Stat Appl Genet Mol Biol,Stat Appl Genet Mol Biol,0,6,0
FOUNDATIONS AND TRENDS IN MACHINE LEARNING,FOUNDATIONS AND TRENDS IN MACHINE LEARNING,0,1,0
Memorandum report,Memorandum report,0,1,0
0002-9122,AMERICAN JOURNAL OF BOTANY,0,3,0
0002-1962,AGRONOMY JOURNAL,0,1,0
1479-2621,PLANT GENETIC RESOURCES-CHARACTERIZATION AND UTILIZATION,0,1,0
2041-2649,BRIEFINGS IN FUNCTIONAL GENOMICS,0,1,0
Statistical Applications in Genetics and Molecular Biology,Statistical Applications in Genetics and Molecular Biology,0,22,0
0009-9236,CLINICAL PHARMACOLOGY & THERAPEUTICS,0,1,0
1097-2765,MOLECULAR CELL,0,6,0
1745-834X,NATURE CLINICAL PRACTICE NEUROLOGY,0,1,0
0167-6806,BREAST CANCER RESEARCH AND TREATMENT,0,5,0
0303-464X,ACTA REUMATOLOGICA PORTUGUESA,0,1,0
1474-4422,LANCET NEUROLOGY,0,2,0
GAUSSIAN PROCESSES FOR MACHINE LEARNING,GAUSSIAN PROCESSES FOR MACHINE LEARNING,0,2,0
2095-9184,FRONTIERS OF INFORMATION TECHNOLOGY & ELECTRONIC ENGINEERING,0,1,0
arXiv preprint arXiv: 1304.3577,arXiv preprint arXiv: 1304.3577,0,1,0
0943-4062,COMPUTATIONAL STATISTICS,0,4,0
1431-8814,"DATA ANALYSIS, CLASSIFICATION, AND RELATED METHODS",0,2,0
Computation. Stat.,Computation. Stat.,0,1,0
The Frontiers of Statistical Scientific and Industrial Applications,The Frontiers of Statistical Scientific and Industrial Applications,0,1,0
Biostatistics,Biostatistics,0,7,0
0031-3203,PATTERN RECOGNITION,0,5,0
0306-4522,NEUROSCIENCE,0,1,0
0959-4388,CURRENT OPINION IN NEUROBIOLOGY,0,1,0
0021-9525,JOURNAL OF CELL BIOLOGY,0,2,0
0950-1991,DEVELOPMENT,0,4,0
0896-6273,NEURON,0,5,0
1053-587X,IEEE TRANSACTIONS ON SIGNAL PROCESSING,0,5,0
1462-0324,RHEUMATOLOGY,0,2,0
1478-6354,ARTHRITIS RESEARCH & THERAPY,0,1,0
1019-6439,INTERNATIONAL JOURNAL OF ONCOLOGY,0,3,0
0015-0282,FERTILITY AND STERILITY,0,1,0
BMC Proc.,BMC Proc.,0,1,0
Theoretical and Applied Genetics,Theoretical and Applied Genetics,0,2,0
1740-2522,CLINICAL & DEVELOPMENTAL IMMUNOLOGY,0,1,0
1471-2474,BMC MUSCULOSKELETAL DISORDERS,0,1,0
0027-5107,MUTATION RESEARCH-FUNDAMENTAL AND MOLECULAR MECHANISMS OF MUTAGENESIS,0,1,0
1746-1596,DIAGNOSTIC PATHOLOGY,0,1,0
1545-7885,PLOS BIOLOGY,0,6,0
GitHub repository,GitHub repository,0,2,0
0020-7136,INTERNATIONAL JOURNAL OF CANCER,0,5,0
1471-2407,BMC CANCER,0,6,0
InterJournal Complex Systems,InterJournal Complex Systems,0,2,0
The Michigan Mathematical Journal,The Michigan Mathematical Journal,0,1,0
WEIGHTED NETWORK ANALYSIS: APPLICATIONS IN GENOMICS AND SYSTEMS BIOLOGY,WEIGHTED NETWORK ANALYSIS: APPLICATIONS IN GENOMICS AND SYSTEMS BIOLOGY,0,1,0
Statistics: A Journal of Theoretical and Applied Statistics,Statistics: A Journal of Theoretical and Applied Statistics,0,1,0
ADVANCES IN UROLOGY,ADVANCES IN UROLOGY,0,1,0
0266-5611,INVERSE PROBLEMS,0,3,0
1092-2172,MICROBIOLOGY AND MOLECULAR BIOLOGY REVIEWS,0,2,0
0271-4132,ALGEBRAIC METHODS IN STATISTICS AND PROBABILITY II,0,1,0
0179-5376,DISCRETE & COMPUTATIONAL GEOMETRY,0,4,0
0002-7863,JOURNAL OF THE AMERICAN CHEMICAL SOCIETY,0,1,0
0097-8493,COMPUTERS & GRAPHICS-UK,0,1,0
0006-2960,BIOCHEMISTRY,0,3,0
Sankhya. The Indian Journal of Statistics,Sankhya. The Indian Journal of Statistics,0,1,0
Model. Anal. Inform. Syst,Model. Anal. Inform. Syst,0,1,0
Numer. Math,Numer. Math,0,1,0
MI Preprint Series,MI Preprint Series,0,1,0
1549-9618,JOURNAL OF CHEMICAL THEORY AND COMPUTATION,0,1,0
1545-9985,NATURE STRUCTURAL & MOLECULAR BIOLOGY,0,2,0
0014-2956,EUROPEAN JOURNAL OF BIOCHEMISTRY,0,1,0
SERIES MODERN SURVEY,SERIES MODERN SURVEY,0,1,0
J. Comp. Chem.,J. Comp. Chem.,0,1,0
Research Gate,Research Gate,0,1,0
Inverse Probl,Inverse Probl,0,1,0
0923-2508,RESEARCH IN MICROBIOLOGY,0,2,0
0192-8651,JOURNAL OF COMPUTATIONAL CHEMISTRY,0,2,0
1046-6673,JOURNAL OF THE AMERICAN SOCIETY OF NEPHROLOGY,0,3,0
0950-1207,PROCEEDINGS OF THE ROYAL SOCIETY OF LONDON SERIES A-MATHEMATICAL AND PHYSICAL SCIENCES,0,2,0
GRAPHICAL MODELS WITH R,GRAPHICAL MODELS WITH R,0,1,0
Ann. Discrete Math.,Ann. Discrete Math.,0,1,0
"Trends Genet.,","Trends Genet.,",0,1,0
Genome Biol.,Genome Biol.,0,3,0
1476-4598,MOLECULAR CANCER,0,2,0
0006-291X,BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,0,8,0
0066-4154,ANNUAL REVIEW OF BIOCHEMISTRY,0,1,0
0167-7659,CANCER AND METASTASIS REVIEWS,0,1,0
1473-7159,EXPERT REVIEW OF MOLECULAR DIAGNOSTICS,0,3,0
0929-8673,CURRENT MEDICINAL CHEMISTRY,0,1,0
0022-3417,JOURNAL OF PATHOLOGY,0,4,0
1234-1983,JOURNAL OF APPLIED GENETICS,0,1,0
0018-9219,PROCEEDINGS OF THE IEEE,0,8,0
1351-0088,ENDOCRINE-RELATED CANCER,0,6,0
0278-0240,DISEASE MARKERS,0,1,0
GitHub Repository,GitHub Repository,0,1,0
Mach. Learn,Mach. Learn,0,1,0
1079-5006,JOURNALS OF GERONTOLOGY SERIES A-BIOLOGICAL SCIENCES AND MEDICAL SCIENCES,0,2,0
0378-4274,TOXICOLOGY LETTERS,0,2,0
1474-9718,AGING CELL,0,3,0
0378-1097,FEMS MICROBIOLOGY LETTERS,0,2,0
0319-5724,CANADIAN JOURNAL OF STATISTICS-REVUE CANADIENNE DE STATISTIQUE,0,13,0
"QUANTITATIVE RISK MANAGEMENT: CONCEPTS, TECHNIQUES AND TOOLS","QUANTITATIVE RISK MANAGEMENT: CONCEPTS, TECHNIQUES AND TOOLS",0,1,0
1024-8684,KUWAIT JOURNAL OF SCIENCE & ENGINEERING,0,1,0
0022-2593,JOURNAL OF MEDICAL GENETICS,0,4,0
1759-5061,NATURE REVIEWS NEPHROLOGY,0,1,0
Extremes,Extremes,0,1,0
Tech. Rep. CRG-TR-89-4,Tech. Rep. CRG-TR-89-4,0,1,0
IEEE Trans. VLSI Syst.,IEEE Trans. VLSI Syst.,0,1,0
0028-4793,NEW ENGLAND JOURNAL OF MEDICINE,0,21,0
1096-6080,TOXICOLOGICAL SCIENCES,0,1,0
0730-2312,JOURNAL OF CELLULAR BIOCHEMISTRY,0,2,0
1536-2310,OMICS-A JOURNAL OF INTEGRATIVE BIOLOGY,0,2,0
1041-4347,IEEE TRANSACTIONS ON KNOWLEDGE AND DATA ENGINEERING,0,4,0
ADV DATA ANAL CLASSI,ADV DATA ANAL CLASSI,0,2,0
J R Statist Soc B,J R Statist Soc B,0,1,0
Journal of Statistical Software,Journal of Statistical Software,0,2,0
Nature Genet,Nature Genet,0,1,0
r package version 1.0,r package version 1.0,0,1,0
0001-8244,BEHAVIOR GENETICS,0,9,0
0009-7322,CIRCULATION,0,6,0
0195-668X,EUROPEAN HEART JOURNAL,0,1,0
0002-9149,AMERICAN JOURNAL OF CARDIOLOGY,0,1,0
1079-5642,ARTERIOSCLEROSIS THROMBOSIS AND VASCULAR BIOLOGY,0,3,0
PLoS Genet,PLoS Genet,0,1,0
Indag Math.,Indag Math.,0,1,0
Proc Koninklijke Nederlandse Akademie van Wetenschappen,Proc Koninklijke Nederlandse Akademie van Wetenschappen,0,1,0
1660-3796,TRANSFUSION MEDICINE AND HEMOTHERAPY,0,1,0
PARAMLINK PARAMETRIC,PARAMLINK PARAMETRIC,0,1,0
Calcutta Statist Assoc Bull.,Calcutta Statist Assoc Bull.,0,2,0
Statistics Preprint No. 1/ 2013,Statistics Preprint No. 1/ 2013,0,2,0
0098-3500,ACM TRANSACTIONS ON MATHEMATICAL SOFTWARE,0,1,0
0581-572X,SANKHYA-THE INDIAN JOURNAL OF STATISTICS SERIES A,0,1,0
0010-7514,CONTEMPORARY PHYSICS,0,1,0
0169-2607,COMPUTER METHODS AND PROGRAMS IN BIOMEDICINE,0,1,0
J. Phys.: Conf. Ser,J. Phys.: Conf. Ser,0,1,0
Technical Report ADA115355,Technical Report ADA115355,0,1,0
Ann. Math. Stat.,Ann. Math. Stat.,0,1,0
LECT NOTES STAT,LECT NOTES STAT,0,1,0
0012-1797,DIABETES,0,5,0
0090-8258,GYNECOLOGIC ONCOLOGY,0,2,0
WILEY SERIES PROBABI,WILEY SERIES PROBABI,0,3,0
1139-1138,REVISTA MATEMATICA COMPLUTENSE,0,1,0
1048-5252,JOURNAL OF NONPARAMETRIC STATISTICS,0,1,0
Statistical Methods and Applications,Statistical Methods and Applications,0,1,0
Statistics Preprint No. 11/2012,Statistics Preprint No. 11/2012,0,1,0
"Testing, and Prediction","Testing, and Prediction",0,6,0
TEST,TEST,0,1,0
Applied Statistics.,Applied Statistics.,0,1,0
0304-3835,CANCER LETTERS,0,1,0
1673-8527,JOURNAL OF GENETICS AND GENOMICS,0,1,0
1055-7903,MOLECULAR PHYLOGENETICS AND EVOLUTION,0,5,0
0007-1420,BRITISH MEDICAL BULLETIN,0,2,0
1999-4915,VIRUSES-BASEL,0,1,0
1542-3565,CLINICAL GASTROENTEROLOGY AND HEPATOLOGY,0,1,0
1553-7366,PLOS PATHOGENS,0,1,0
1570-162X,CURRENT HIV RESEARCH,0,1,0
0022-538X,JOURNAL OF VIROLOGY,0,9,0
1755-098X,MOLECULAR ECOLOGY RESOURCES,0,3,0
1352-0504,JOURNAL OF VIRAL HEPATITIS,0,1,0
0042-6822,VIROLOGY,0,3,0
0022-1317,JOURNAL OF GENERAL VIROLOGY,0,4,0
0098-7484,JAMA-JOURNAL OF THE AMERICAN MEDICAL ASSOCIATION,0,8,0
0146-6615,JOURNAL OF MEDICAL VIROLOGY,0,1,0
0300-8126,INFECTION,0,1,0
Virology,Virology,0,1,0
0028-3045,NETWORKS,0,1,0
Nuc. Acids Res.,Nuc. Acids Res.,0,1,0
J. Comp. Biol.,J. Comp. Biol.,0,1,0
Journal of Graph Algorithms and Applications,Journal of Graph Algorithms and Applications,0,1,0
0039-2499,STROKE,0,2,0
0031-9007,PHYSICAL REVIEW LETTERS,0,3,0
1465-6914,GENOME BIOLOGY,0,6,0
1672-9145,ACTA BIOCHIMICA ET BIOPHYSICA SINICA,0,1,0
1471-2202,BMC NEUROSCIENCE,0,1,0
1093-7404,JOURNAL OF TOXICOLOGY AND ENVIRONMENTAL HEALTH-PART B-CRITICAL REVIEWS,0,1,0
F1000 Research,F1000 Research,0,1,0
Current Protocols in Bioinformatics,Current Protocols in Bioinformatics,0,1,0
0006-8993,BRAIN RESEARCH,0,3,0
1058-8388,DEVELOPMENTAL DYNAMICS,0,2,0
0362-1642,ANNUAL REVIEW OF PHARMACOLOGY AND TOXICOLOGY,0,1,0
2041-210X,METHODS IN ECOLOGY AND EVOLUTION,0,1,0
1099-4300,ENTROPY,0,2,0
Int J Math Stat Sci,Int J Math Stat Sci,0,2,0
2003arXiv:physics/0307138,2003arXiv:physics/0307138,0,1,0
Topics Inf. Theory,Topics Inf. Theory,0,1,0
J Phys A,J Phys A,0,1,0
0198-8859,HUMAN IMMUNOLOGY,0,1,0
Genetic epidemiology. Supplement,Genetic epidemiology. Supplement,0,1,0
BMC proceedings,BMC proceedings,0,11,0
0091-6749,JOURNAL OF ALLERGY AND CLINICAL IMMUNOLOGY,0,1,0
0022-4065,JOURNAL OF QUALITY TECHNOLOGY,0,2,0
arXiv: 1001.0736v1 [math.ST],arXiv: 1001.0736v1 [math.ST],0,1,0
J. Roy. Stat. Soc. Ser. B Stat. Methodol.,J. Roy. Stat. Soc. Ser. B Stat. Methodol.,0,1,0
The Annals of Stat.,The Annals of Stat.,0,1,0
Stat. Interface,Stat. Interface,0,1,0
0021-9746,JOURNAL OF CLINICAL PATHOLOGY,0,2,0
1549-1676,PLOS MEDICINE,0,2,0
1933-7191,REPRODUCTIVE SCIENCES,0,2,0
R package version 2.8.0,R package version 2.8.0,0,1,0
0091-1798,ANNALS OF PROBABILITY,0,1,0
0022-4715,JOURNAL OF STATISTICAL PHYSICS,0,2,0
0370-1573,PHYSICS REPORTS-REVIEW SECTION OF PHYSICS LETTERS,0,1,0
0020-7748,INTERNATIONAL JOURNAL OF THEORETICAL PHYSICS,0,1,0
Journal of Mathematical Sciences,Journal of Mathematical Sciences,0,1,0
Phys. Rev. Lett.,Phys. Rev. Lett.,0,1,0
J. Math. Sci,J. Math. Sci,0,1,0
arXiv:1209.2297 [physics.plasm-ph],arXiv:1209.2297 [physics.plasm-ph],0,1,0
J. Math. Sci.,J. Math. Sci.,0,1,0
0960-7412,PLANT JOURNAL,0,6,0
Adv. Neural Inf. Process. Syst,Adv. Neural Inf. Process. Syst,0,3,0
0753-3322,BIOMEDICINE & PHARMACOTHERAPY,0,1,0
0023-6837,LABORATORY INVESTIGATION,0,1,0
1094-687X,"2007 ANNUAL INTERNATIONAL CONFERENCE OF THE IEEE ENGINEERING IN MEDICINE AND BIOLOGY SOCIETY, VOLS 1-16",0,1,0
PLoS One,PLoS One,0,1,0
1567-1356,FEMS YEAST RESEARCH,0,1,0
0360-0300,ACM COMPUTING SURVEYS,0,1,0
1040-4651,PLANT CELL,0,9,0
0304-3975,THEORETICAL COMPUTER SCIENCE,0,2,0
0032-0889,PLANT PHYSIOLOGY,0,5,0
0032-0935,PLANTA,0,1,0
0033-8419,RADIOLOGY,0,4,0
Frontiers in Plant Science,Frontiers in Plant Science,0,1,0
BIOL REGULATION IDEN,BIOL REGULATION IDEN,0,1,0
Mach. Learn.,Mach. Learn.,0,1,0
R package version 1.06,R package version 1.06,0,2,0
1955-2068,HFSP JOURNAL,0,2,0
"Circuits and Systems Magazine, IEEE","Circuits and Systems Magazine, IEEE",0,1,0
0304-4149,STOCHASTIC PROCESSES AND THEIR APPLICATIONS,0,1,0
0003-486X,ANNALS OF MATHEMATICS,0,1,0
0885-7474,JOURNAL OF SCIENTIFIC COMPUTING,0,1,0
0022-3654,JOURNAL OF PHYSICAL CHEMISTRY,0,4,0
J. R. Stat. Soc. Ser. B,J. R. Stat. Soc. Ser. B,0,1,0
0196-5204,SIAM JOURNAL ON SCIENTIFIC AND STATISTICAL COMPUTING,0,3,0
0304-4076,JOURNAL OF ECONOMETRICS,0,10,0
1387-5841,METHODOLOGY AND COMPUTING IN APPLIED PROBABILITY,0,2,0
Bayesian Stat,Bayesian Stat,0,2,0
Naval Res. Logist. Q.,Naval Res. Logist. Q.,0,1,0
1050-5164,ANNALS OF APPLIED PROBABILITY,0,4,0
arXiv:1210.1871,arXiv:1210.1871,0,1,0
arXiv preprint arXiv:1409.1096,arXiv preprint arXiv:1409.1096,0,1,0
arXiv preprint arXiv:1409.4362,arXiv preprint arXiv:1409.4362,0,1,0
Stat. Comput.,Stat. Comput.,0,1,0
arXiv:1309.7209v2,arXiv:1309.7209v2,0,1,0
CHAPMAN HALL CRC MAT,CHAPMAN HALL CRC MAT,0,1,0
Journal of the American Statistical Association,Journal of the American Statistical Association,0,6,0
Statist. Applic. Genet. Molec. Biol.,Statist. Applic. Genet. Molec. Biol.,0,1,0
0967-3849,CHROMOSOME RESEARCH,0,3,0
0091-679X,"FLUORESCENT PROTEINS, SECOND EDITION",0,1,0
0955-0674,CURRENT OPINION IN CELL BIOLOGY,0,3,0
1465-7392,NATURE CELL BIOLOGY,0,3,0
0740-3194,MAGNETIC RESONANCE IN MEDICINE,0,1,0
Research Report 94.16,Research Report 94.16,0,1,0
0065-2571(print),"ADVANCES IN ENZYME REGULATION, VOL 46, PROCEEDINGS",0,1,0
0962-8924,TRENDS IN CELL BIOLOGY,0,2,0
0261-4189,EMBO JOURNAL,0,3,0
1936-2625,INTERNATIONAL JOURNAL OF CLINICAL AND EXPERIMENTAL PATHOLOGY,0,1,0
1744-9561,BIOLOGY LETTERS,0,4,0
0016-6707,GENETICA,0,3,0
0950-7051,KNOWLEDGE-BASED SYSTEMS,0,1,0
0360-4012,JOURNAL OF NEUROSCIENCE RESEARCH,0,1,0
0163-5808,SIGMOD RECORD,0,1,0
0022-1899,JOURNAL OF INFECTIOUS DISEASES,0,9,0
Computing Surveys,Computing Surveys,0,1,0
Proc (IEEE Int Conf Bioinformatics Biomed.),Proc (IEEE Int Conf Bioinformatics Biomed.),0,1,0
Suppl J R Stat Soc,Suppl J R Stat Soc,0,1,0
0090-3493,CRITICAL CARE MEDICINE,0,2,0
1559-047X,JOURNAL OF BURN CARE & RESEARCH,0,1,0
Statistics and Computing,Statistics and Computing,0,4,0
0892-6638,FASEB JOURNAL,0,4,0
0197-0186,NEUROCHEMISTRY INTERNATIONAL,0,1,0
Journal of Behavioral Medicine,Journal of Behavioral Medicine,0,1,0
Psychopharmacology,Psychopharmacology,0,1,0
SAS Global Forum,SAS Global Forum,0,1,0
0929-6174,JOURNAL OF QUANTITATIVE LINGUISTICS,0,1,0
1076-2787,COMPLEXITY,0,3,0
0295-5075,EUROPHYSICS LETTERS,0,3,0
0302-9743(print),TRANSACTIONS ON COMPUTATIONAL SYSTEMS BIOLOGY II,0,3,0
Glottometrika,Glottometrika,0,2,0
Musikometrica,Musikometrica,0,1,0
Journal of Quantitative Linguistics,Journal of Quantitative Linguistics,0,1,0
Complexity,Complexity,0,1,0
Animal Behaviour,Animal Behaviour,0,1,0
The principles and practice of statistics in biological research,The principles and practice of statistics in biological research,0,1,0
"ECONOMETRIC ANALYSIS OF CROSS SECTION AND PANEL DATA, 2ND EDITION","ECONOMETRIC ANALYSIS OF CROSS SECTION AND PANEL DATA, 2ND EDITION",0,1,0
Anim Behav,Anim Behav,0,1,0
J HOPKINS U DEP BIOS,J HOPKINS U DEP BIOS,0,2,0
InterStat,InterStat,0,1,0
Preprint in Statistics 11/2012,Preprint in Statistics 11/2012,0,1,0
"arXiv, 1307.7537","arXiv, 1307.7537",0,1,0
THESIS NORWEGIAN U S,THESIS NORWEGIAN U S,0,1,0
1932-4553,IEEE JOURNAL OF SELECTED TOPICS IN SIGNAL PROCESSING,0,1,0
0014-4754,EXPERIENTIA,0,1,0
Stoch. Models,Stoch. Models,0,2,0
Biometrika,Biometrika,0,3,0
1522-8002,NEOPLASIA,0,4,0
0031-3998,PEDIATRIC RESEARCH,0,1,0
0969-9961,NEUROBIOLOGY OF DISEASE,0,1,0
E GEOD 37307 ABERRAN,E GEOD 37307 ABERRAN,0,1,0
"Mach. Learn. Cybernetics, Int. Con.","Mach. Learn. Cybernetics, Int. Con.",0,1,0
Artif. Intell. Stat. (AISTATS),Artif. Intell. Stat. (AISTATS),0,1,0
0021-8812,JOURNAL OF ANIMAL SCIENCE,0,2,0
Hum. Mol. Genet.,Hum. Mol. Genet.,0,1,0
1557-170X,"2009 ANNUAL INTERNATIONAL CONFERENCE OF THE IEEE ENGINEERING IN MEDICINE AND BIOLOGY SOCIETY, VOLS 1-20",0,1,0
1874-3919,JOURNAL OF PROTEOMICS,0,1,0
Sankhya,Sankhya,0,1,0
0898-2643,JOURNAL OF AGING AND HEALTH,0,1,0
1369-0523,TWIN RESEARCH,0,1,0
0959-8138,BRITISH MEDICAL JOURNAL,0,2,0
1471-2350,BMC MEDICAL GENETICS,0,1,0
0140-6736,LANCET,0,8,0
1930-7381,OBESITY,0,1,0
0003-9888,ARCHIVES OF DISEASE IN CHILDHOOD,0,1,0
J. Comput. Graph. Stat.,J. Comput. Graph. Stat.,0,1,0
0307-0565,INTERNATIONAL JOURNAL OF OBESITY,0,2,0
0091-7435,PREVENTIVE MEDICINE,0,1,0
0002-9165,AMERICAN JOURNAL OF CLINICAL NUTRITION,0,1,0
1536-867X,STATA JOURNAL,0,2,0
Centre for Multilevel Modelling,Centre for Multilevel Modelling,0,1,0
Report of a WHO Consultation,Report of a WHO Consultation,0,1,0
SPRINGER SERIES STAT,SPRINGER SERIES STAT,0,4,0
1066-5234,JOURNAL OF EUKARYOTIC MICROBIOLOGY,0,1,0
0723-2020,SYSTEMATIC AND APPLIED MICROBIOLOGY,0,1,0
0039-7989,SYSTEMATIC ZOOLOGY,0,7,0
0962-8436,PHILOSOPHICAL TRANSACTIONS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,0,9,0
0966-842X,TRENDS IN MICROBIOLOGY,0,1,0
BMC Evolutio. Biol.,BMC Evolutio. Biol.,0,1,0
DIMACS Ser Discret Math Theor Comput Sci,DIMACS Ser Discret Math Theor Comput Sci,0,1,0
Biol. Direct,Biol. Direct,0,1,0
0169-5347,TRENDS IN ECOLOGY & EVOLUTION,0,10,0
0962-8452,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,0,5,0
BMC Evolution. Biol.,BMC Evolution. Biol.,0,1,0
0166-218X,DISCRETE APPLIED MATHEMATICS,0,3,0
0004-3702,ARTIFICIAL INTELLIGENCE,0,1,0
0922-6389,NEURAL NETS WIRN10,0,1,0
INTERNET MATHEMATICS,INTERNET MATHEMATICS,0,1,0
RECENT ADV INTELLIGE,RECENT ADV INTELLIGE,0,1,0
