ISSN,TITLE,TOT_DEGREE,TOT_ART
1096-7192,MOLECULAR GENETICS AND METABOLISM,2,0
0269-8889,KNOWLEDGE ENGINEERING REVIEW,1,0
0960-1295,MATHEMATICAL STRUCTURES IN COMPUTER SCIENCE,1,0
0163-5808,SIGMOD RECORD,1,0
1387-2532,AUTONOMOUS AGENTS AND MULTI-AGENT SYSTEMS,1,0
1058-4838,CLINICAL INFECTIOUS DISEASES,1,0
0002-9947,TRANSACTIONS OF THE AMERICAN MATHEMATICAL SOCIETY,1,0
1042-8143,KNOWLEDGE ACQUISITION,1,0
0003-4819,ANNALS OF INTERNAL MEDICINE,1,0
0098-5589,IEEE TRANSACTIONS ON SOFTWARE ENGINEERING,1,0
0268-1218,JOURNAL OF MEDICAL AND VETERINARY MYCOLOGY,1,0
0927-2852,APPLIED CATEGORICAL STRUCTURES,2,0
0002-9378,AMERICAN JOURNAL OF OBSTETRICS AND GYNECOLOGY,1,0
0003-276X,ANATOMICAL RECORD,1,0
1046-6673,JOURNAL OF THE AMERICAN SOCIETY OF NEPHROLOGY,1,0
0091-7451,COLD SPRING HARBOR SYMPOSIA ON QUANTITATIVE BIOLOGY,1,0
1471-2237,BMC STRUCTURAL BIOLOGY,1,0
0009-2665,CHEMICAL REVIEWS,1,0
0969-2126,STRUCTURE,1,0
1354-3784,EXPERT OPINION ON INVESTIGATIONAL DRUGS,1,0
1552-4450,NATURE CHEMICAL BIOLOGY,2,0
0022-0949,JOURNAL OF EXPERIMENTAL BIOLOGY,1,0
0741-5400,JOURNAL OF LEUKOCYTE BIOLOGY,1,0
0301-472X,EXPERIMENTAL HEMATOLOGY,2,0
0021-9541,JOURNAL OF CELLULAR PHYSIOLOGY,1,0
0091-2700,JOURNAL OF CLINICAL PHARMACOLOGY,1,0
0031-6997,PHARMACOLOGICAL REVIEWS,1,0
1042-8194,LEUKEMIA & LYMPHOMA,1,0
1343-4500,INFORMATION-AN INTERNATIONAL INTERDISCIPLINARY JOURNAL,1,0
0084-6589,ANNUAL REVIEW OF BIOPHYSICS AND BIOPHYSICAL CHEMISTRY,1,0
0223-5234,EUROPEAN JOURNAL OF MEDICINAL CHEMISTRY,5,0
0367-8377,INTERNATIONAL JOURNAL OF PEPTIDE AND PROTEIN RESEARCH,2,0
0028-1042,NATURWISSENSCHAFTEN,1,0
0024-9297,MACROMOLECULES,2,0
0738-4602,AI MAGAZINE,2,0
0218-0014,INTERNATIONAL JOURNAL OF PATTERN RECOGNITION AND ARTIFICIAL INTELLIGENCE,1,0
0030-364X,OPERATIONS RESEARCH,1,0
1094-6977,IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART C-APPLICATIONS AND REVIEWS,4,0
1948-2914,"BMEI 2008: PROCEEDINGS OF THE INTERNATIONAL CONFERENCE ON BIOMEDICAL ENGINEERING AND INFORMATICS, VOL 1",1,0
0743-7315,JOURNAL OF PARALLEL AND DISTRIBUTED COMPUTING,1,0
1063-6382,"18TH INTERNATIONAL CONFERENCE ON DATA ENGINEERING, PROCEEDINGS",1,0
0306-0012,CHEMICAL SOCIETY REVIEWS,1,0
0377-0486,JOURNAL OF RAMAN SPECTROSCOPY,1,0
0253-3839,JOURNAL OF THE CHINESE INSTITUTE OF ENGINEERS,1,0
0957-9672,CURRENT OPINION IN LIPIDOLOGY,1,0
0039-7881,SYNTHESIS-STUTTGART,1,0
0968-0896,BIOORGANIC & MEDICINAL CHEMISTRY,3,0
0889-1575,JOURNAL OF FOOD COMPOSITION AND ANALYSIS,1,0
0169-328X,MOLECULAR BRAIN RESEARCH,1,0
1001-8042,NUCLEAR SCIENCE AND TECHNIQUES,1,0
0361-803X,AMERICAN JOURNAL OF ROENTGENOLOGY,3,0
2375-9232,2009 IEEE INTERNATIONAL CONFERENCE ON DATA MINING WORKSHOPS (ICDMW 2009),1,0
0033-8419,RADIOLOGY,5,0
0897-1889,JOURNAL OF DIGITAL IMAGING,1,0
0377-2217,EUROPEAN JOURNAL OF OPERATIONAL RESEARCH,1,0
1568-9972,AUTOIMMUNITY REVIEWS,1,0
1542-3565,CLINICAL GASTROENTEROLOGY AND HEPATOLOGY,1,0
0027-9684,JOURNAL OF THE NATIONAL MEDICAL ASSOCIATION,1,0
1479-5876,JOURNAL OF TRANSLATIONAL MEDICINE,2,0
0361-0918,COMMUNICATIONS IN STATISTICS-SIMULATION AND COMPUTATION,1,0
0959-8138,BRITISH MEDICAL JOURNAL,1,0
1064-5462,ARTIFICIAL LIFE,1,0
1705-5105,INTERNATIONAL JOURNAL OF NUMERICAL ANALYSIS AND MODELING,1,0
0090-3493,CRITICAL CARE MEDICINE,1,0
0885-2308,COMPUTER SPEECH AND LANGUAGE,1,0
0096-3518,IEEE TRANSACTIONS ON ACOUSTICS SPEECH AND SIGNAL PROCESSING,3,0
0368-2811,JAPANESE JOURNAL OF CLINICAL ONCOLOGY,1,0
0014-4827,EXPERIMENTAL CELL RESEARCH,2,0
0192-6233,TOXICOLOGIC PATHOLOGY,1,0
0344-5704,CANCER CHEMOTHERAPY AND PHARMACOLOGY,1,0
0959-8049,EUROPEAN JOURNAL OF CANCER,2,0
0147-5185,AMERICAN JOURNAL OF SURGICAL PATHOLOGY,1,0
0165-4608,CANCER GENETICS AND CYTOGENETICS,1,0
1556-0864,JOURNAL OF THORACIC ONCOLOGY,1,0
0891-5849,FREE RADICAL BIOLOGY AND MEDICINE,1,0
0169-5002,LUNG CANCER,1,0
0028-2685,NEOPLASMA,1,0
1672-9145,ACTA BIOCHIMICA ET BIOPHYSICA SINICA,1,0
1381-1991,MOLECULAR DIVERSITY,1,0
1051-4651,"16TH INTERNATIONAL CONFERENCE ON PATTERN RECOGNITON, VOL IV, PROCEEDINGS",2,0
0081-1750,"SOCIOLOGICAL METHODOLOGY 1995, VOL 25",1,0
0196-9781,PEPTIDES,1,0
0022-1759,JOURNAL OF IMMUNOLOGICAL METHODS,1,0
0301-4622,BIOPHYSICAL CHEMISTRY,2,0
1520-6106,JOURNAL OF PHYSICAL CHEMISTRY B,1,0
0740-7459,IEEE SOFTWARE,1,0
1381-1231,JOURNAL OF HEURISTICS,1,0
0006-3592,BIOTECHNOLOGY AND BIOENGINEERING,3,0
0141-0229,ENZYME AND MICROBIAL TECHNOLOGY,1,0
1474-0346,ADVANCED ENGINEERING INFORMATICS,2,0
0734-9750,BIOTECHNOLOGY ADVANCES,1,0
1531-6912,COMPARATIVE AND FUNCTIONAL GENOMICS,2,0
0026-0452,META,1,0
0022-1899,JOURNAL OF INFECTIOUS DISEASES,3,0
0882-4010,MICROBIAL PATHOGENESIS,1,0
0022-1767,JOURNAL OF IMMUNOLOGY,3,0
1007-9327,WORLD JOURNAL OF GASTROENTEROLOGY,1,0
0095-1137,JOURNAL OF CLINICAL MICROBIOLOGY,1,0
0894-6507,IEEE TRANSACTIONS ON SEMICONDUCTOR MANUFACTURING,1,0
1751-9659,IET IMAGE PROCESSING,1,0
0361-2317,COLOR RESEARCH AND APPLICATION,1,0
0098-3063,IEEE TRANSACTIONS ON CONSUMER ELECTRONICS,1,0
1548-3924,INTERNATIONAL JOURNAL OF DATA WAREHOUSING AND MINING,1,0
0733-222X,BIO-TECHNOLOGY,1,0
0738-8551,CRITICAL REVIEWS IN BIOTECHNOLOGY,1,0
0301-0163,HORMONE RESEARCH,1,0
0036-8733,SCIENTIFIC AMERICAN,1,0
2041-2649,BRIEFINGS IN FUNCTIONAL GENOMICS,1,0
1559-2294,EPIGENETICS,3,0
0018-067X,HEREDITY,1,0
0027-5107,MUTATION RESEARCH-FUNDAMENTAL AND MOLECULAR MECHANISMS OF MUTAGENESIS,1,0
0952-5041,JOURNAL OF MOLECULAR ENDOCRINOLOGY,1,0
0003-0996,AMERICAN SCIENTIST,1,0
1552-4868,AMERICAN JOURNAL OF MEDICAL GENETICS PART C-SEMINARS IN MEDICAL GENETICS,1,0
1567-133X,GENE EXPRESSION PATTERNS,1,0
1434-5161,JOURNAL OF HUMAN GENETICS,1,0
1081-0706,ANNUAL REVIEW OF CELL AND DEVELOPMENTAL BIOLOGY,1,0
1059-7794,HUMAN MUTATION,1,0
0720-048X,EUROPEAN JOURNAL OF RADIOLOGY,1,0
0277-786X,"MEDICAL IMAGING 2003: IMAGE PROCESSING, PTS 1-3",2,0
0022-300X,JOURNAL OF NEMATOLOGY,1,0
0276-6574,"COMPUTERS IN CARDIOLOGY 2007, VOL 34",1,0
1557-170X,"2007 ANNUAL INTERNATIONAL CONFERENCE OF THE IEEE ENGINEERING IN MEDICINE AND BIOLOGY SOCIETY, VOLS 1-16",4,0
0022-0736,JOURNAL OF ELECTROCARDIOLOGY,1,0
1680-0737,4TH EUROPEAN CONFERENCE OF THE INTERNATIONAL FEDERATION FOR MEDICAL AND BIOLOGICAL ENGINEERING,1,0
1383-813X,FROM SMART HOMES TO SMART CARE,1,0
0890-8044,IEEE NETWORK,1,0
0098-1354,COMPUTERS & CHEMICAL ENGINEERING,2,0
0894-0282,MOLECULAR PLANT-MICROBE INTERACTIONS,4,0
0013-1644,EDUCATIONAL AND PSYCHOLOGICAL MEASUREMENT,1,0
0277-7037,MASS SPECTROMETRY REVIEWS,1,0
0172-8172,RHEUMATOLOGY INTERNATIONAL,1,0
0039-9140,TALANTA,2,0
0009-9104,CLINICAL AND EXPERIMENTAL IMMUNOLOGY,1,0
0910-5050,JAPANESE JOURNAL OF CANCER RESEARCH,1,0
0022-3654,JOURNAL OF PHYSICAL CHEMISTRY,1,0
0955-0674,CURRENT OPINION IN CELL BIOLOGY,1,0
0021-9606,JOURNAL OF CHEMICAL PHYSICS,1,0
0006-8950,BRAIN,2,0
0953-816X,EUROPEAN JOURNAL OF NEUROSCIENCE,1,0
0896-0267,BRAIN TOPOGRAPHY,1,0
1349-4198,INTERNATIONAL JOURNAL OF INNOVATIVE COMPUTING INFORMATION AND CONTROL,2,0
0022-4804,JOURNAL OF SURGICAL RESEARCH,1,0
2335-6936,PROCEEDINGS OF THE 2006 IEEE INTERNATIONAL CONFERENCE ON VEHICULAR ELECTRONICS AND SAFETY,4,0
1434-6028,EUROPEAN PHYSICAL JOURNAL B,1,0
0005-8580,BELL SYSTEM TECHNICAL JOURNAL,1,0
1478-9450,EXPERT REVIEW OF PROTEOMICS,1,0
1000-3282,PROGRESS IN BIOCHEMISTRY AND BIOPHYSICS,1,0
0890-6955,INTERNATIONAL JOURNAL OF MACHINE TOOLS & MANUFACTURE,1,0
0959-6658,GLYCOBIOLOGY,1,0
0002-7863,JOURNAL OF THE AMERICAN CHEMICAL SOCIETY,2,0
0278-0240,DISEASE MARKERS,1,0
0960-7722,CELL PROLIFERATION,1,0
0026-895X,MOLECULAR PHARMACOLOGY,1,0
0363-0277,LIBRARY JOURNAL,1,0
0340-7004,CANCER IMMUNOLOGY IMMUNOTHERAPY,1,0
1368-7646,DRUG RESISTANCE UPDATES,1,0
1043-4666,CYTOKINE,1,0
1529-2908,NATURE IMMUNOLOGY,3,0
1074-7613,IMMUNITY,1,0
1099-498X,JOURNAL OF GENE MEDICINE,1,0
0042-6822,VIROLOGY,2,0
0967-3334,PHYSIOLOGICAL MEASUREMENT,1,0
0953-8178,INTERNATIONAL IMMUNOLOGY,1,0
0931-8771,QUANTITATIVE STRUCTURE-ACTIVITY RELATIONSHIPS,1,0
0168-1702,VIRUS RESEARCH,1,0
0960-894X,BIOORGANIC & MEDICINAL CHEMISTRY LETTERS,5,0
0040-4039,TETRAHEDRON LETTERS,1,0
0030-3607,OPERA NEWS,1,0
0928-2866,PERSPECTIVES IN DRUG DISCOVERY AND DESIGN,1,0
0378-3782,EARLY HUMAN DEVELOPMENT,1,0
0739-5175,IEEE ENGINEERING IN MEDICINE AND BIOLOGY MAGAZINE,1,0
0886-9383,JOURNAL OF CHEMOMETRICS,1,0
1066-8888,VLDB JOURNAL,1,0
1082-3409,ICTAI: 2009 21ST INTERNATIONAL CONFERENCE ON TOOLS WITH ARTIFICIAL INTELLIGENCE,1,0
0968-4328,MICRON,1,0
1933-6934,FLY,1,0
0268-9146,ANIMAL GENETICS,1,0
1360-9947,MOLECULAR HUMAN REPRODUCTION,1,0
